,,,29.5,29.5,29.5,29.5,29.5,29.5,29.5,29.5,29.5,29.5,29.25,29.25,29.25,29.25,29.25,29.25,29.25,29.25,29.25,29.25,29.0,29.0,29.0,29.0,29.0,29.0,29.0,29.0,29.0,29.0,28.75,28.75,28.75,28.75,28.75,28.75,28.75,28.75,28.75,28.75,28.5,28.5,28.5,28.5,28.5,28.5,28.5,28.5,28.5,28.5,28.25,28.25,28.25,28.25,28.25,28.25,28.25,28.25,28.25,28.25,28.0,28.0,28.0,28.0,28.0,28.0,28.0,28.0,28.0,28.0,27.75,27.75,27.75,27.75,27.75,27.75,27.75,27.75,27.75,27.75
1,19,3,"(nan, nan)","(nan, nan)","(nan, nan)","(nan, nan)","(nan, nan)","(nan, nan)","(nan, nan)","(nan, nan)","(nan, nan)","(nan, nan)","(nan, nan)","(nan, nan)","(nan, nan)","(nan, nan)","(nan, nan)","(nan, nan)","(nan, nan)","(nan, nan)","(nan, nan)","(nan, nan)","(nan, nan)","(nan, nan)","(nan, nan)","(nan, nan)","(nan, nan)","(nan, nan)","(nan, nan)","(nan, nan)","(nan, nan)","(nan, nan)","(nan, nan)","(nan, nan)","(nan, nan)","(nan, nan)","(nan, nan)","(nan, nan)","(nan, nan)","(nan, nan)","(nan, nan)","(nan, nan)","(nan, nan)","(nan, nan)","(nan, nan)","(nan, nan)","(nan, nan)","(nan, nan)","(nan, nan)","(nan, nan)","(nan, nan)","(nan, nan)","(nan, nan)","(nan, nan)","(nan, nan)","(nan, nan)","(nan, nan)","(nan, nan)","(nan, nan)","(nan, nan)","(nan, nan)","(nan, nan)","(nan, nan)","(nan, nan)","(nan, nan)","(nan, nan)","(nan, nan)","(nan, nan)","(nan, nan)","(nan, nan)","(nan, nan)","(nan, nan)","(nan, nan)","(nan, nan)","(nan, nan)","(nan, nan)","(nan, nan)","(nan, nan)","(nan, nan)","(nan, nan)","(nan, nan)","(nan, nan)"
1,19,4,"(nan, nan)","(nan, nan)","(nan, nan)","(nan, nan)","(nan, nan)","(nan, nan)","(nan, nan)","(nan, nan)","(nan, nan)","(nan, nan)","(nan, nan)","(nan, nan)","(nan, nan)","(nan, nan)","(nan, nan)","(nan, nan)","(nan, nan)","(nan, nan)","(nan, nan)","(nan, nan)","(nan, nan)","(nan, nan)","(nan, nan)","(nan, nan)","(nan, nan)","(nan, nan)","(nan, nan)","(nan, nan)","(nan, nan)","(nan, nan)","(nan, nan)","(nan, nan)","(nan, nan)","(nan, nan)","(nan, nan)","(nan, nan)","(nan, nan)","(nan, nan)","(nan, nan)","(nan, nan)","(nan, nan)","(nan, nan)","(nan, nan)","(nan, nan)","(nan, nan)","(nan, nan)","(nan, nan)","(nan, nan)","(nan, nan)","(nan, nan)","(nan, nan)","(nan, nan)","(nan, nan)","(nan, nan)","(nan, nan)","(nan, nan)","(nan, nan)","(nan, nan)","(nan, nan)","(nan, nan)","(nan, nan)","(nan, nan)","(nan, nan)","(nan, nan)","(nan, nan)","(nan, nan)","(nan, nan)","(nan, nan)","(nan, nan)","(nan, nan)","(nan, nan)","(nan, nan)","(nan, nan)","(nan, nan)","(nan, nan)","(nan, nan)","(nan, nan)","(nan, nan)","(nan, nan)","(nan, nan)"
1,19,5,"(nan, nan)","(nan, nan)","(nan, nan)","(nan, nan)","(nan, nan)","(nan, nan)","(nan, nan)","(nan, nan)","(nan, nan)","(nan, nan)","(nan, nan)","(nan, nan)","(nan, nan)","(nan, nan)","(nan, nan)","(nan, nan)","(nan, nan)","(nan, nan)","(nan, nan)","(nan, nan)","(nan, nan)","(nan, nan)","(nan, nan)","(nan, nan)","(nan, nan)","(nan, nan)","(nan, nan)","(nan, nan)","(nan, nan)","(nan, nan)","(nan, nan)","(nan, nan)","(nan, nan)","(nan, nan)","(nan, nan)","(nan, nan)","(nan, nan)","(nan, nan)","(nan, nan)","(nan, nan)","(nan, nan)","(nan, nan)","(nan, nan)","(nan, nan)","(nan, nan)","(nan, nan)","(nan, nan)","(nan, nan)","(nan, nan)","(nan, nan)","(nan, nan)","(nan, nan)","(nan, nan)","(nan, nan)","(nan, nan)","(nan, nan)","(nan, nan)","(nan, nan)","(nan, nan)","(nan, nan)","(nan, nan)","(nan, nan)","(nan, nan)","(nan, nan)","(nan, nan)","(nan, nan)","(nan, nan)","(nan, nan)","(nan, nan)","(nan, nan)","(nan, nan)","(nan, nan)","(nan, nan)","(nan, nan)","(nan, nan)","(nan, nan)","(nan, nan)","(nan, nan)","(nan, nan)","(nan, nan)"
1,19,6,"(nan, nan)","(nan, nan)","(nan, nan)","(nan, nan)","(nan, nan)","(nan, nan)","(nan, nan)","(nan, nan)","(nan, nan)","(nan, nan)","(nan, nan)","(nan, nan)","(nan, nan)","(nan, nan)","(nan, nan)","(nan, nan)","(nan, nan)","(nan, nan)","(nan, nan)","(nan, nan)","(nan, nan)","(nan, nan)","(nan, nan)","(nan, nan)","(nan, nan)","(nan, nan)","(nan, nan)","(nan, nan)","(nan, nan)","(nan, nan)","(nan, nan)","(nan, nan)","(nan, nan)","(nan, nan)","(nan, nan)","(nan, nan)","(nan, nan)","(nan, nan)","(nan, nan)","(nan, nan)","(nan, nan)","(nan, nan)","(nan, nan)","(nan, nan)","(nan, nan)","(nan, nan)","(nan, nan)","(nan, nan)","(nan, nan)","(nan, nan)","(nan, nan)","(nan, nan)","(nan, nan)","(nan, nan)","(nan, nan)","(nan, nan)","(nan, nan)","(nan, nan)","(nan, nan)","(nan, nan)","(nan, nan)","(nan, nan)","(nan, nan)","(nan, nan)","(nan, nan)","(nan, nan)","(nan, nan)","(nan, nan)","(nan, nan)","(nan, nan)","(nan, nan)","(nan, nan)","(nan, nan)","(nan, nan)","(nan, nan)","(nan, nan)","(nan, nan)","(nan, nan)","(nan, nan)","(nan, nan)"
1,19,7,"(nan, nan)","(nan, nan)","(nan, nan)","(nan, nan)","(nan, nan)","(nan, nan)","(nan, nan)","(nan, nan)","(nan, nan)","(nan, nan)","(nan, nan)","(nan, nan)","(nan, nan)","(nan, nan)","(nan, nan)","(nan, nan)","(nan, nan)","(nan, nan)","(nan, nan)","(nan, nan)","(nan, nan)","(nan, nan)","(nan, nan)","(nan, nan)","(nan, nan)","(nan, nan)","(nan, nan)","(nan, nan)","(nan, nan)","(nan, nan)","(nan, nan)","(nan, nan)","(nan, nan)","(nan, nan)","(nan, nan)","(nan, nan)","(nan, nan)","(nan, nan)","(nan, nan)","(nan, nan)","(nan, nan)","(nan, nan)","(nan, nan)","(nan, nan)","(nan, nan)","(nan, nan)","(nan, nan)","(nan, nan)","(nan, nan)","(nan, nan)","(nan, nan)","(nan, nan)","(nan, nan)","(nan, nan)","(nan, nan)","(nan, nan)","(nan, nan)","(nan, nan)","(nan, nan)","(nan, nan)","(nan, nan)","(nan, nan)","(nan, nan)","(nan, nan)","(nan, nan)","(nan, nan)","(nan, nan)","(nan, nan)","(nan, nan)","(nan, nan)","(nan, nan)","(nan, nan)","(nan, nan)","(nan, nan)","(nan, nan)","(nan, nan)","(nan, nan)","(nan, nan)","(nan, nan)","(nan, nan)"
1,19,8,"(9.909198343927535, 2010.3329435170374)","(9.768435767652372, 1762.4136816613566)","(9.342668175006148, 1502.682369602631)","(8.967153435582558, 1292.2744896779338)","(9.110332537443629, 1182.699833009042)","(8.200303579314916, 969.8169679358386)","(6.864391252392699, 752.6441664421584)","(5.573682491526835, 575.463973950689)","(5.449216906583315, 523.5520574847933)","(5.730260334588393, 508.4961600843396)","(11.871349446857746, 2229.6880218584674)","(12.633014210367865, 2108.226062205703)","(12.143195564558912, 1814.5593213535924)","(11.101356740696797, 1496.960699928698)","(9.381036526581001, 1153.6021710591936)","(8.274364565591274, 931.3465771664072)","(7.203267202426294, 743.9622046876322)","(6.441989565636846, 613.5543764667223)","(6.360587507167644, 567.0236184087682)","(6.876608653837624, 571.736958381179)","(12.952868943278022, 2280.1136022406517)","(13.971451993187031, 2195.23630943542)","(13.286200104668811, 1879.0845741725966)","(11.7303822306019, 1508.7875266220974)","(9.845819010217655, 1159.1363935808038)","(8.76986675451607, 945.6567745918621)","(7.887471881053409, 778.407760693071)","(7.49042777808278, 678.2709469682693)","(7.749146234967301, 649.0730683455084)","(8.159229211521632, 639.8004704531746)","(13.143652739842103, 2201.3563960848896)","(13.108545419434982, 1975.3751544198344)","(12.020059409991566, 1639.9666386567799)","(10.763941102856563, 1339.453453428684)","(9.965577259650443, 1134.9596993221285)","(9.096608402455292, 950.729578845058)","(9.034866209481992, 863.0372289424804)","(9.097410605980128, 795.825936730018)","(8.94564640797496, 724.945234650192)","(8.30499662945869, 630.1152105366787)","(12.708244744330914, 2040.611311428023)","(11.54654202548003, 1679.6261708069183)","(10.068635236039928, 1332.2967066529393)","(9.473975431210825, 1144.470904631595)","(9.318398235200668, 1031.4189393318084)","(9.670461499812344, 980.082051839966)","(10.133656853088572, 939.0267700563086)","(10.185035484809521, 864.8287611394333)","(9.568083360976658, 752.3275966598272)","(8.502586034813053, 626.6149581330094)","(12.42269004395833, 1912.2770141031865)","(10.995066317487725, 1540.5876072538865)","(9.423264599740138, 1203.1131869796454)","(9.088259159822039, 1059.6482756040148)","(9.478939221418733, 1010.9987904173341)","(10.317312422758533, 1006.3925455174232)","(11.417787378883503, 1016.3632737166224)","(11.557054664158967, 941.646443661977)","(11.035054948358272, 832.0366421067845)","(10.01413457819197, 706.7264965961745)","(11.944610667648922, 1761.1377668174516)","(11.202828292671033, 1504.004897717361)","(9.982707233669505, 1221.7745263006884)","(9.73092515343905, 1087.5775358652438)","(10.093568168759603, 1029.1169372577447)","(10.94854869587087, 1020.462152675982)","(12.510777535621852, 1061.9191566494)","(13.914046192773558, 1078.192241544615)","(14.089870210127723, 1010.3511919668459)","(13.409073697184207, 898.4728019240117)","(12.059743258767972, 1694.6971137142418)","(12.03216577427937, 1539.667918435022)","(11.346137647782777, 1324.8400779185365)","(11.144659591291482, 1188.695890251886)","(11.366809456313698, 1107.5488452437862)","(11.872250774653862, 1055.9025906001086)","(14.376478866527005, 1163.3015237338668)","(17.00624596844138, 1258.4748209317277)","(18.799926484558636, 1285.5395553068831)","(18.328581123038884, 1171.659713575002)"
1,19,9,"(5.954921200980962, 52.89951038911104)","(5.553744476157908, 48.11929272151269)","(5.294963838582233, 44.49296035974758)","(5.849532570458917, 47.08047609780105)","(6.753434941257541, 51.857230558416866)","(6.675628468984562, 49.60154429561559)","(5.9654856838950465, 43.7162428567022)","(4.751435836365627, 34.98687814755214)","(4.14141938659045, 30.30760468581955)","(3.761293051690401, 26.884433845186336)","(6.660078248521336, 57.23291589647773)","(6.885224692397171, 56.765493183493334)","(7.287191557358763, 57.772183638198236)","(8.088472529740296, 61.57367967806098)","(7.628872403759686, 56.285315068645936)","(6.747969203507461, 48.28956053730369)","(5.452397735004791, 38.23960627247662)","(4.667838780743842, 32.29748319126422)","(3.891011747488972, 26.829894486430746)","(4.300962866873168, 29.37610405040366)","(7.6126517346696385, 63.41395729345528)","(8.044731138033837, 63.979170908194405)","(8.880029970063186, 67.77917788089742)","(10.022139633278314, 74.00607108664623)","(8.990417157237784, 64.39152327038425)","(6.44716162513626, 45.04676180038977)","(4.699121577921028, 32.11121461745365)","(4.400283521927083, 29.452702366369614)","(4.5956352312399025, 30.234284149381445)","(4.950990154081015, 32.29203581578918)","(8.570347596485647, 69.88113619226614)","(9.039828260332916, 70.56456983255235)","(10.030059301724199, 75.39671975725861)","(11.115899709291408, 81.05755521676001)","(10.267848943877624, 73.14159290234235)","(7.341414172014751, 51.0817231996963)","(5.706290221138181, 38.581002995735915)","(5.597303510023751, 36.745996746804)","(5.6411598201538755, 36.39948626346859)","(5.536553964253452, 35.521573736270874)","(9.155956954509955, 73.49452012748367)","(9.702557918021752, 74.88706735068453)","(10.591561018505736, 79.02757605888885)","(11.345508734858262, 82.60295789230861)","(10.598012117565764, 75.5130341026802)","(8.705762796384386, 60.53648390453919)","(7.611151880985604, 51.200177403000154)","(7.501788119214554, 48.76737106722396)","(7.089911407505759, 45.11851384093593)","(6.31914816576592, 40.01745502691916)","(10.485012231102248, 82.84040695812595)","(10.687960274980224, 81.95961838097112)","(10.987392554174379, 81.98402145219707)","(11.108978123528214, 80.97125527674771)","(10.404825511828209, 74.14096522899688)","(9.562971167055, 66.32791596644401)","(9.795196205410612, 65.41369482960764)","(10.178221232980256, 65.39166472574058)","(9.22291232964653, 57.80160704451976)","(7.63126697229085, 47.38286459489038)","(12.318746380270538, 95.76301764283741)","(11.75100566382201, 89.51091272664624)","(11.037138024699127, 82.34302105057945)","(10.596591972531455, 77.18863859981714)","(9.865482801871917, 70.00006575854206)","(9.606890357330327, 66.12168403372856)","(10.681548108899127, 70.5301394536174)","(11.725940366984227, 74.30857967284476)","(11.092518589735144, 68.31106288946299)","(9.629898630310027, 58.26023203494948)","(13.238701353932443, 101.11409987787181)","(12.013758564991859, 90.27213542712417)","(10.94605700995461, 80.7546316356876)","(10.207138699365865, 73.6537302008568)","(9.681227123404831, 67.98094487553924)","(9.489768854105888, 64.46569002890831)","(10.74805343707407, 69.90802203698267)","(12.019382647778807, 74.99342238316245)","(12.53109227201432, 75.64945071186598)","(11.937110323361892, 70.4974757489361)"
1,19,10,"(6.352055396827027, 18.53631673629511)","(5.4117636137091765, 15.966564672423727)","(4.827003019078294, 14.31348278058973)","(4.826313510767111, 14.041350261048073)","(4.625644771645663, 13.17556623680646)","(4.523844384795785, 12.606196175833494)","(4.4593616463920265, 12.326043980856916)","(4.287450089971739, 11.876389843876208)","(3.8217185607409014, 10.590297750559559)","(3.39561784159174, 9.313187499816143)","(6.821224295533269, 19.346614049743135)","(6.207588273648885, 17.555175501979313)","(5.81946416076379, 16.35775736476147)","(5.640521547984529, 15.568482327771308)","(5.692210363855435, 15.31696952410743)","(5.50571533299338, 14.497804245431775)","(5.310062482703819, 13.731358488638984)","(4.844193071658109, 12.40790735971688)","(4.1250848175614925, 10.603523151669421)","(3.498694233333631, 9.118675745470169)","(7.446569697143596, 20.517086528481666)","(7.2196698453116, 19.660039646010723)","(6.997771304169677, 18.819333781489263)","(7.006700397075473, 18.439288643704216)","(6.916876130886076, 17.76180430309793)","(6.624149468158555, 16.624782985280586)","(6.179963983103109, 15.176600136279497)","(5.405930064523411, 13.095435529894385)","(4.64644458997556, 11.22344022524119)","(3.930673914974248, 9.624057551690369)","(8.655359125581445, 23.453580198452947)","(9.101280997061368, 24.059888739320524)","(9.25811301167217, 23.950826727217077)","(9.07409762288489, 23.016820216029828)","(8.484020210958045, 21.16094379133234)","(7.910379049124037, 19.326250193841577)","(7.368630726955402, 17.570678671241296)","(6.689197860354338, 15.621980857065727)","(5.778917672761451, 13.424649789367514)","(5.203749982731818, 12.150456429779785)","(10.360283179817642, 27.63252876934126)","(11.203020566632441, 28.973023694570394)","(11.478200075217682, 28.925615250145587)","(10.747077232113778, 26.64329440533205)","(9.682111224103657, 23.66980641057307)","(8.84890060418902, 21.27532440930846)","(8.601157747956497, 20.162753426779236)","(8.356135173427754, 19.09902448518177)","(7.883336080924844, 17.76289871237367)","(7.121226603686776, 16.072905383597366)","(12.137795439130288, 31.871181061106522)","(12.952793624458847, 33.17187091625065)","(12.761238545144401, 32.00793508299279)","(11.449337004949639, 28.324675994485172)","(10.018837710912505, 24.485347785634794)","(9.215172338427356, 22.14912800073512)","(9.739421129035627, 22.745015046420438)","(10.713635909739372, 24.246636599153582)","(10.705065504334293, 23.742262483979847)","(9.758366320403365, 21.511615060407664)","(13.275281059585094, 34.248949475375724)","(13.668424693171577, 34.89774802867966)","(12.599094572705575, 31.886292977442782)","(11.175771606371669, 27.948715715422434)","(9.866882530681039, 24.36540141573253)","(9.255737113616028, 22.433717918122625)","(10.212638456140759, 23.95451876662999)","(11.834119366174084, 26.761864708553812)","(12.325915110398045, 27.18363667999951)","(11.805136016416146, 25.63820999826953)","(13.619746991081312, 34.55010702761683)","(14.004994999421795, 35.42779457075688)","(12.775965919184772, 32.221334327908)","(11.12565120504148, 27.89957319021532)","(9.828983271189719, 24.375095666280203)","(9.242191281806148, 22.496237093474523)","(10.437018267154695, 24.495912881580846)","(11.614899282424664, 26.26016414756335)","(12.232388517759341, 26.837004659775943)","(12.222700584076778, 26.304158954577034)"
1,19,11,"(5.409068459975589, 8.458997771637698)","(5.058159674166441, 7.932512787336938)","(4.892717964441212, 7.65661239839311)","(4.955501147490345, 7.621318937263386)","(5.220527979305859, 7.838315047916822)","(5.029392323910528, 7.461923911095098)","(4.76259055998786, 7.114897045669716)","(4.432208264839531, 6.745946864984764)","(4.3289628543118726, 6.64099041119793)","(3.93735694720188, 6.04031841433919)","(5.93894592171057, 8.969486206080722)","(5.838525240961024, 8.764354604547934)","(5.522280734609659, 8.247896101798737)","(5.306958745391868, 7.811646019616754)","(4.9304963443933145, 7.155262617532502)","(4.649695617759032, 6.678950796834831)","(4.759478384269955, 6.794512821285934)","(4.973959106365843, 7.103045535691583)","(4.696836047978237, 6.780308925675221)","(4.223196015636672, 6.175308431297816)","(6.586343044185087, 9.63560439161367)","(6.445535853669696, 9.344384229865822)","(5.990416875963076, 8.627653591763194)","(5.848807683396552, 8.29113445624155)","(5.379528624106361, 7.5234611302535335)","(5.111527916405435, 7.034148390608)","(5.373208648882526, 7.29973255622896)","(5.57521620764551, 7.52857300085809)","(5.088269677457685, 6.880384753688224)","(4.219950972569618, 5.810832917915248)","(7.103939224595863, 10.168099302215762)","(7.79048189542455, 11.012067775398675)","(8.275594436760084, 11.549804490563238)","(8.0922725591876, 11.099523779033941)","(7.615652183452627, 10.236381171147585)","(6.988005337478906, 9.232299504543153)","(7.001277829700224, 9.07213601339755)","(6.704248911361448, 8.571198416680282)","(5.794561850768379, 7.404753194305246)","(5.582765467116553, 7.091571685901648)","(8.29047715289535, 11.604584236351188)","(9.866301569107154, 13.629823061439419)","(11.221676022694366, 15.277679403798015)","(11.463536619095963, 15.304165352677527)","(10.491781342094887, 13.697754644403869)","(9.407930281530698, 12.005552384021417)","(8.856597885870652, 11.047018763945054)","(7.902584232956016, 9.679617890232596)","(7.147882728926503, 8.620512952565154)","(7.159478903760418, 8.521838845774313)","(10.990283327336643, 14.928682717067666)","(12.922353443370282, 17.351807285822993)","(14.049402123338403, 18.651769487067234)","(13.959316094535147, 18.236276986166512)","(12.864323195831062, 16.47866013122109)","(11.693327700231896, 14.639380373692244)","(11.131172729238331, 13.54651079267543)","(10.416138788879964, 12.32673159667013)","(9.902761413138693, 11.460857210817217)","(10.094779671880758, 11.504274707777153)","(14.064158152533096, 18.49562246293922)","(15.432221207531109, 20.082152667284003)","(15.44020974689962, 19.972459243117928)","(14.694500028019387, 18.823426263316293)","(13.415762884329583, 17.005443458693996)","(12.382220816907141, 15.403480626004676)","(13.093316725946792, 15.755721382591984)","(14.443712262652147, 16.734218120336035)","(14.56885202427445, 16.47248492663292)","(14.480538349359126, 16.196669589648202)","(14.599128921532348, 18.640894453707965)","(15.976524936762019, 20.205600386788515)","(15.840820162082682, 19.951396942849538)","(14.58322187068829, 18.32712964319469)","(12.856726904056515, 16.115142551481654)","(11.839199059277636, 14.715224755065927)","(14.336424403974686, 17.120508327025934)","(17.41888388847329, 19.966722434274203)","(19.29363382209409, 21.515597819277204)","(19.089266868520752, 21.114387381741764)"
1,19,12,"(6.792225837862889, 6.770320706733794)","(6.060092261633341, 6.11999529230173)","(5.498455352418346, 5.5807333880632095)","(5.453418807005413, 5.440034863656002)","(5.756567552607128, 5.541119396398206)","(5.664016826315539, 5.438395044853689)","(5.377759823255754, 5.290733879774619)","(4.530625296789889, 4.669243153220757)","(3.881990987259114, 4.1200760682650195)","(3.366941502642668, 3.61564569089825)","(7.243063203758488, 7.007142636786704)","(7.5325613403318314, 7.095831237197632)","(7.442993060864086, 6.890219498347285)","(7.271927517206507, 6.631550189396381)","(6.52431459268365, 5.990950367109969)","(6.172800691443919, 5.677589097822739)","(5.8175352238816345, 5.464293053480227)","(5.30502270111877, 5.125894499447642)","(4.496976133497719, 4.478833753488429)","(4.152407512628472, 4.189701813771503)","(8.056208553606352, 7.498684061455626)","(8.942516687397207, 7.990266532727472)","(8.927298592627361, 7.78460441784018)","(8.341713614349521, 7.240791385916397)","(7.350751738268253, 6.429322099765524)","(6.717966843622259, 5.916504234027661)","(6.505340471639619, 5.8124958121474615)","(6.300913880244132, 5.7130300934825895)","(6.006143916969445, 5.4847647790816945)","(5.311312022491419, 4.926862089332355)","(8.739636354335456, 7.823305339803031)","(10.114200538613275, 8.782911491000947)","(9.990962281896007, 8.543131724273062)","(9.115814894786494, 7.763691000996746)","(8.459571867831892, 7.190961233391215)","(7.879151074718597, 6.717531397479486)","(8.056373262297909, 6.817039368084383)","(8.261555802913296, 6.939935628473486)","(7.646834325140038, 6.461563482325926)","(6.721384851379901, 5.743809678354132)","(9.587372344062006, 8.30913115724477)","(10.817761133144558, 9.21806049993434)","(10.441641499531066, 8.842671357301354)","(10.120257347455853, 8.526697330744831)","(9.679101544805878, 8.099824487637697)","(9.31175166247835, 7.69734139143714)","(9.50105149507583, 7.69101784108781)","(9.801973198784488, 7.767723456863799)","(9.36090757602469, 7.340568858416058)","(8.112093835784789, 6.419424789856766)","(11.381573615300978, 9.565977453685365)","(12.28478915470242, 10.22843486463801)","(12.128502106245739, 10.081991330391615)","(11.959015946233919, 9.913595686235347)","(11.564974381470723, 9.533429710520572)","(11.133489245474362, 9.049659023505866)","(11.539049131000965, 9.072593426644056)","(12.26734480283349, 9.279722207202884)","(11.984776732434547, 8.873120928337087)","(10.510484597705105, 7.79679705677637)","(13.502857407153638, 11.103804870841275)","(13.773131691952768, 11.1899500239148)","(13.163742333184272, 10.68255433501464)","(12.64751201693095, 10.292848107829359)","(12.35027725626467, 10.069643794665529)","(12.224820105267282, 9.856515617925675)","(13.80205868264436, 10.678924881702004)","(16.16807761818383, 11.864814128343752)","(16.649350820778984, 11.85870921393044)","(14.836160653756798, 10.501265040097614)","(14.711802980035255, 11.8894967191126)","(14.38396050567077, 11.459442249515135)","(13.037607038107545, 10.359200207023115)","(12.015145345014421, 9.59976857397849)","(11.710568672134638, 9.419448265825011)","(12.345794490990762, 9.89071172100615)","(15.33937921530215, 11.696917870171024)","(19.42860004903696, 14.021824233837426)","(22.397756716722483, 15.555103399167574)","(20.70473290788764, 14.232002475704201)"
